,dataset,model,features,precision,recall,f1,accuracy,params
0,NL 1,FRI,[1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.5,0.6666666666666666,0.6738421395955643,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
1,NL 1,FRI,[1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.5,0.6666666666666666,0.6719160104986877,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
2,NL 1,FRI,[1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.5,0.6666666666666666,0.6749060478478279,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
3,NL 1,FRI,[1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.5,0.6666666666666666,0.6728819103696433,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
4,NL 1,FRI,[1 1 1 0 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.6,0.7499999999999999,0.6738421395955643,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
5,NL 1,FRI,[1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.5,0.6666666666666666,0.6719160104986877,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
6,NL 1,FRI,[1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.5,0.6666666666666666,0.6719160104986877,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
7,NL 1,FRI,[1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.5,0.6666666666666666,0.6718687474989995,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
8,NL 1,FRI,[1 1 2 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.5,0.6666666666666666,0.6738421395955643,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
9,NL 1,FRI,[1 1 1 0 0 2 0 1 1 1 0 0 0 0 0 0 0 0 0 0],1.0,0.7,0.8235294117647058,0.6749060478478279,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
10,NL 1,FRI,[1 1 1 0 0 2 0 1 1 1 0 0 0 0 0 0 0 0 0 0],1.0,0.7,0.8235294117647058,0.6718936935567124,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
11,NL 1,FRI,[1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.5,0.6666666666666666,0.6738695478191277,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
12,NL 1,FRI,[1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.5,0.6666666666666666,0.6749060478478279,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
13,NL 1,FRI,[1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.5,0.6666666666666666,0.6719160104986877,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
14,NL 1,FRI,[1 1 1 0 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.6,0.7499999999999999,0.6709048915136474,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
15,NL 1,FRI,[1 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.4,0.5714285714285715,0.6718687474989995,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
16,NL 1,FRI,[1 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.3,0.4615384615384615,0.6719160104986877,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
17,NL 1,FRI,[1 1 1 0 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.6,0.7499999999999999,0.6738943417667324,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
18,NL 1,FRI,[1 1 1 0 0 2 0 1 1 1 0 0 0 0 0 0 0 0 0 0],1.0,0.7,0.8235294117647058,0.6719160104986877,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
19,NL 1,FRI,[1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1.0,0.5,0.6666666666666666,0.6709048915136474,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
20,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
21,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
22,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
23,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
24,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
25,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
26,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
27,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
28,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
29,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
30,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
31,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
32,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
33,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
34,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
35,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
36,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
37,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
38,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
39,NL 1,ElasticNet,"[ True  True  True False False  True False  True  True  True False  True
 False False False False False False False False]",0.875,0.7,0.7777777777777777,0.665,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
40,NL 1,RF,"[ True  True  True  True  True  True  True  True  True  True  True  True
 False  True  True False False False False False]",0.7142857142857143,1.0,0.8333333333333333,0.789,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
41,NL 1,RF,"[ True  True  True  True  True  True  True  True  True  True  True  True
 False  True  True False False False False False]",0.7142857142857143,1.0,0.8333333333333333,0.789,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
42,NL 1,RF,"[ True  True  True  True  True  True  True  True  True  True  True  True
 False  True  True False False False False False]",0.7142857142857143,1.0,0.8333333333333333,0.789,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
43,NL 1,RF,"[ True  True  True  True  True  True  True  True  True  True  True  True
 False  True  True False False False False False]",0.7142857142857143,1.0,0.8333333333333333,0.789,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
44,NL 1,RF,"[ True  True  True  True  True  True  True  True  True  True  True  True
 False  True  True False False False False False]",0.7142857142857143,1.0,0.8333333333333333,0.789,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
45,NL 1,RF,"[ True  True  True  True  True  True  True  True  True  True  True  True
 False  True  True False False False False False]",0.7142857142857143,1.0,0.8333333333333333,0.789,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 20, 'n_strel': 10, 'n_redundant': 0}"
